Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,PerimeterOld,neg_red_mean,neg_blue_mean,y
85,820.1294118,88.30588235,812.5,76.5,15,20,21.32375081,11.09686945,0.853922919,73.23955789,179,86,0,10.4031419,0.474860335,0.283333333,85.829,90.56854249,182.2117647,184.6588235,1
191,827.7539267,409.7068063,820.5,394.5,14,34,32.64053574,12.47097387,0.924133331,-83.89704141,363,199,-5,15.59451035,0.526170799,0.401260504,139.403,148.0243866,168.5811518,188.7434555,1
63,836.6666667,109.4444444,833.5,97.5,6,21,21.22357215,4.949215018,0.972430173,88.74697954,95,63,1,8.956231982,0.663157895,0.5,49.249,52.04163056,177.8730159,181.7301587,1
256,844.8007813,373.9570313,833.5,364.5,31,22,35.33877842,15.88388666,0.893293064,27.86485227,426,282,-1,18.05406667,0.600938967,0.375366569,110.266,116.6690476,166.8671875,188.4804688,1
70,845.8714286,402.4142857,838.5,396.5,18,15,16.53557881,11.19448088,0.735988912,21.17669576,147,70,1,9.440697439,0.476190476,0.259259259,63.697,67.9411255,189.6428571,205.3428571,1
75,863.4133333,92.62666667,855.5,85.5,18,16,21.00132596,9.292689908,0.896777828,-48.37386922,139,85,-3,9.772050238,0.539568345,0.260416667,56.949,59.9411255,165.2266667,169.2266667,1
86,875.9186047,104.6860465,867.5,93.5,17,23,21.91725378,12.94941501,0.806794609,-71.66685015,219,95,-6,10.46415791,0.392694064,0.219948849,94.728,99.63961031,173.255814,176.7325581,1
222,886,55.93243243,875.5,37.5,23,40,38.80835973,21.61748473,0.830491263,81.67016989,687,277,-12,16.81247093,0.323144105,0.241304348,190.372,200.9949494,175.8828829,177.5765766,1
164,896.7256098,21.90243902,884.5,7.5,27,25,30.87746007,18.74057813,0.794752293,34.65822408,430,173,-8,14.45030399,0.381395349,0.242962963,167.894,178.4091629,178.5670732,181.8841463,1
82,899.597561,120.7560976,895.5,111.5,10,16,16.47777087,8.084720297,0.871360093,-83.99347632,115,82,1,10.21790794,0.713043478,0.5125,48.05,50.87005769,171.1463415,171.7439024,1
67,908.3283582,108.3731343,901.5,99.5,14,15,20.74325866,6.696941376,0.946450469,-45.65493706,110,71,-3,9.236181543,0.609090909,0.319047619,59.397,62.76955262,186.8358209,188.5970149,1
96,922.84375,110.1145833,916.5,100.5,14,22,22.43948038,10.7332362,0.878186007,-73.5227732,206,103,-4,11.05581278,0.466019417,0.311688312,86.11,91.15432893,181.0729167,185.9895833,1
85,932.2941176,81.75294118,923.5,73.5,20,16,20.27348394,12.97318728,0.768450595,31.53838798,188,104,-5,10.4031419,0.45212766,0.265625,68.37,72.18376618,174,179.1647059,1
204,940.0490196,953.9166667,932.5,936.5,15,39,37.83142006,12.1011578,0.94746125,77.04394062,358,221,-8,16.11647812,0.569832402,0.348717949,126.452,133.5391052,184.5147059,197.3529412,1
416,991.6201923,925.4711538,977.5,909.5,26,29,31.94543931,24.55111556,0.639810479,66.19878974,652,489,-18,23.01450957,0.63803681,0.551724138,162.791,172.509668,195.7716346,206.2403846,1
222,1003.536036,842.6846847,990.5,828.5,27,27,30.85438721,20.41944639,0.749680069,-36.2623703,509,233,-7,16.81247093,0.436149312,0.304526749,215.895,229.1787156,196.9774775,208.3693694,1
218,1015.912844,826.4266055,1000.5,814.5,24,23,24.43776707,19.49846815,0.602812923,44.24401159,383,238,-8,16.66031875,0.569190601,0.394927536,137.865,145.1959595,195.3623853,207.2981651,1
101,1017.049505,892.0990099,1001.5,886.5,23,17,23.61623509,13.06766427,0.832959517,-24.41931542,227,103,-1,11.34007028,0.444933921,0.25831202,102.361,107.3969696,198.9306931,208.5247525,1
240,1015.975,432.9833333,1005.5,422.5,19,23,23.53462672,16.92651472,0.694785023,-86.13242469,337,247,-3,17.48077489,0.712166172,0.549199085,100.566,105.7401154,180.6916667,203.3708333,1
140,1015.971429,770.8071429,1006.5,764.5,18,13,20.11826469,12.5379282,0.782053566,7.403320321,204,149,-6,13.35116236,0.68627451,0.598290598,66.732,70.28427125,197.4571429,204.9642857,1
60,1011.45,340.55,1007.5,334.5,9,13,12.94004204,8.637629609,0.744599298,89.20168794,82,72,-6,8.740387445,0.731707317,0.512820513,33.238,34.97056275,172.55,160.8833333,1
164,1016.432927,1006.317073,1007.5,997.5,17,20,22.90315236,16.89111542,0.6753452,-61.18982972,290,166,-1,14.45030399,0.565517241,0.482352941,146.201,154.6101731,195.3597561,205.0121951,1
133,1018.699248,409.2857143,1010.5,397.5,14,20,18.104048,14.84882454,0.57208604,68.45502008,187,136,-1,13.01310338,0.711229947,0.475,73.15,77.59797975,170.1729323,191.4586466,1
22818,185.5252871,62.61433956,0.5,0.5,356,138,382.4986008,148.2099337,0.921878796,-2.586688166,42118,28501,-864,170.4487604,0.541763617,0.464460186,3018.818,3190.647112,193.4939083,186.6905513,1
201,7.278606965,58.02985075,0.5,41.5,16,28,25.93962517,15.14339544,0.811901878,85.77209092,333,217,-7,15.9975357,0.603603604,0.448660714,124.888,131.9827561,201.5024876,205.7761194,1
218,12.11009174,869.706422,0.5,855.5,28,30,36.95805601,17.63762283,0.878776522,44.5332456,461,285,-11,16.66031875,0.472885033,0.25952381,153.124,160.509668,183.9449541,175.1972477,1
2190,34.84155251,912.4945205,0.5,884.5,73,60,70.4238179,55.90448193,0.608140794,-12.51185126,3450,2541,-77,52.80525166,0.634782609,0.5,392.39,414.5168107,182.1716895,172.7890411,1
60,19.85,515.6833333,11.5,511.5,15,8,15.09162133,6.543076845,0.901126183,-27.65773522,80,61,0,8.740387445,0.75,0.5,40.135,42.14213562,174.95,182.1,1
94,22.63829787,850.0425532,12.5,843.5,20,15,22.17491992,11.37598833,0.85838175,34.57129285,196,94,1,10.94004192,0.479591837,0.313333333,81.95,86.08326112,203.787234,205.0212766,1
194,32.20618557,75.3556701,19.5,64.5,23,24,23.95002304,17.88762397,0.664966782,28.38497684,346,198,-2,15.71650316,0.560693642,0.351449275,135.144,142.3675324,199.8505155,201.3402062,1
60,35.56666667,654.1833333,26.5,648.5,20,11,22.26902278,7.119110591,0.947523302,-15.41248051,123,60,1,8.740387445,0.487804878,0.272727273,62.473,66.52691193,195.7166667,199.2,1
191,50.87958115,147.0418848,38.5,133.5,23,25,26.65482377,18.41551368,0.722961239,-53.61738014,412,212,-6,15.59451035,0.463592233,0.332173913,155.142,163.5807358,192.8429319,194.3769634,1
99,56.84848485,843.5656566,38.5,834.5,31,17,31.76633815,14.34773216,0.892187783,-7.682893466,269,111,-3,11.22723096,0.36802974,0.187855787,102.245,107.1543289,167.8080808,164.0808081,1
80,56.9,867.5375,47.5,862.5,20,10,19.62897752,9.186261917,0.883731151,10.13820739,151,80,1,10.09253009,0.529801325,0.4,71.215,75.84062043,191.65,193.8625,1
135,60.40740741,492.2740741,49.5,480.5,19,21,20.82918154,16.29106348,0.623119162,-26.39019047,267,146,-3,13.11058117,0.505617978,0.338345865,93.387,99.49747468,202.9777778,206.0296296,1
101,56.48514851,565.2772277,50.5,548.5,15,34,40.1377716,9.305415877,0.972754676,72.20239286,269,101,1,11.34007028,0.375464684,0.198039216,122.168,129.5391052,195.1980198,201.2772277,1
60,61.98333333,715.8,54.5,710.5,18,9,16.90967465,7.734239382,0.889268541,-6.321692351,108,60,1,8.740387445,0.555555556,0.37037037,52.086,55.11269837,191.75,199.8333333,1
123,68.07317073,445.1788618,58.5,435.5,19,19,24.94436328,8.531762339,0.939688424,-44.38764633,179,126,-1,12.51433035,0.687150838,0.340720222,75.607,79.49747468,198.2926829,195.5609756,1
160,72.125,727.3,58.5,719.5,26,17,22.98504517,15.76909526,0.727545984,10.91630371,303,168,-5,14.27299293,0.528052805,0.36199095,140.412,148.6101731,205.1125,208.5375,1
191,74.27748691,668.3979058,60.5,656.5,31,23,35.27189219,13.19484525,0.927392598,-29.37457168,338,217,-6,15.59451035,0.565088757,0.267882188,110.639,117.6396103,202.4973822,205.4554974,1
80,70.475,158.25,64.5,150.5,16,16,17.90126148,13.3866166,0.663920711,83.66124278,184,81,0,10.09253009,0.434782609,0.3125,69.619,73.84062043,187.625,188.5375,1
68,78.27941176,198.7941176,72.5,194.5,12,9,12.39449156,7.900001746,0.770549585,28.3728912,82,68,1,9.304852983,0.829268293,0.62962963,36.339,38.97056275,194.2058824,204.5588235,1
62,78.87096774,184.8064516,74.5,177.5,8,15,15.79929081,6.21569985,0.919360402,-86.87858634,91,62,1,8.884866447,0.681318681,0.516666667,46.553,49.45584412,204.7419355,212.516129,1
60,81.06666667,312.7166667,75.5,307.5,13,11,13.75887416,8.066669682,0.810102336,-30.09870351,88,60,1,8.740387445,0.681818182,0.41958042,41.699,43.69848481,175.65,154.65,1
84,85.85714286,739.9880952,77.5,732.5,19,13,20.20651399,11.42830212,0.824696764,-6.777728758,167,84,1,10.34176589,0.502994012,0.340080972,77.839,83.01219331,194.3095238,197.3095238,1
62,94.58064516,691.9677419,84.5,684.5,19,16,28.10320837,5.203673614,0.982707827,-35.73605302,114,63,0,8.884866447,0.543859649,0.203947368,59.976,63.59797975,194.7580645,198.6451613,1
79,95.53164557,871.7468354,86.5,865.5,16,11,17.07155039,7.350879917,0.902546498,22.98390946,109,81,-1,10.02925341,0.724770642,0.448863636,54.41,57.11269837,169.1392405,160.4810127,1
72,91.41666667,544.1111111,87.5,534.5,8,20,23.86708737,6.687313731,0.95994463,86.22128954,128,75,-2,9.57461473,0.5625,0.45,56.452,60.04163056,199.1388889,202.5277778,1
71,94.32394366,560.5915493,88.5,555.5,12,11,13.94306061,9.104685577,0.757366132,-34.31006685,102,72,0,9.507891863,0.696078431,0.537878788,53.873,56.18376618,198.3802817,199.3098592,1
140,104.8714286,471.1,93.5,461.5,25,23,32.3371735,9.596470411,0.954951222,-44.06910402,268,147,-6,13.35116236,0.52238806,0.243478261,90.418,96.91168825,197.7214286,197.4785714,1
133,107.5864662,144.3909774,99.5,136.5,17,15,16.09011969,15.05499545,0.352883974,10.38037437,188,137,-3,13.01310338,0.707446809,0.521568627,68.006,72.18376618,197.3609023,198.0075188,1
73,107.5205479,551.4931507,99.5,544.5,15,16,18.87453989,12.27314477,0.759721426,-52.91880021,148,76,-2,9.64087583,0.493243243,0.304166667,70.272,75.01219331,200.8356164,200.1369863,1
61,108.6557377,192,101.5,187.5,16,10,14.03238741,8.619091326,0.789128274,6.426979804,93,64,-2,8.812923024,0.655913978,0.38125,48.447,51.69848481,199.9672131,202.8852459,1
92,110.75,180.2717391,103.5,172.5,19,13,17.86206057,13.2549181,0.67032123,-16.89720917,187,97,-4,10.82303276,0.49197861,0.372469636,73.622,77.254834,175.5978261,170.3478261,1
50,107.38,455.32,103.5,448.5,7,13,14.18962316,5.763025356,0.913809244,-78.7044116,68,52,-1,7.978845608,0.735294118,0.549450549,38.109,40.38477631,204.3,209.36,1
66,110.4545455,822.530303,104.5,818.5,14,8,14.32236882,6.672253802,0.884857152,15.32850701,80,69,-1,9.166995688,0.825,0.589285714,34.181,35.79898987,205.3333333,207.469697,1
59,117.9491525,532.4915254,114.5,524.5,8,15,15.88692175,7.559439235,0.879538454,-82.88635512,89,59,1,8.667244841,0.662921348,0.491666667,41.111,43.79898987,197.8474576,202.779661,1
51,123,585.0588235,118.5,578.5,10,16,18.56153358,6.65408543,0.933534368,74.87989302,98,51,1,8.058239062,0.520408163,0.31875,47.595,50.87005769,183.627451,186.9411765,1
65,128.0307692,666.4153846,118.5,662.5,20,8,19.01918614,6.675430129,0.936381454,0.659541058,111,73,-4,9.097283683,0.585585586,0.40625,55.088,58.52691193,198.8,196.0307692,1
342,138.9385965,332.619883,120.5,321.5,35,23,38.2531994,19.73757962,0.856605452,-19.98918013,604,458,-12,20.86738901,0.566225166,0.42484472,159.136,167.9238816,191.2923977,198.1374269,1
457,140.8118162,379.04814,121.5,362.5,36,34,48.14295773,23.93890836,0.867609418,37.06262492,802,626,-11,24.12199146,0.569825436,0.373366013,158.432,167.7817459,175.6039387,191.7352298,1
50,128.28,547.78,122.5,541.5,12,11,13.32067546,8.550875502,0.766767375,45.92284185,95,51,0,7.978845608,0.526315789,0.378787879,55.179,58.52691193,202.2,207.96,1
270,141.2851852,590.1666667,122.5,561.5,30,57,67.35539623,15.34568508,0.97370056,-70.31776433,812,289,-7,18.5411617,0.332512315,0.157894737,215.869,228.5512986,198.4518519,200.0407407,1
82,136.097561,748.7317073,122.5,744.5,31,12,32.26106536,7.026153314,0.975995544,9.413603389,204,82,1,10.21790794,0.401960784,0.220430108,91.071,96.18376618,200.9756098,203.0243902,1
79,136.6075949,140.9240506,131.5,134.5,11,14,13.75015727,8.726841639,0.772781524,53.91550445,100,79,1,10.02925341,0.79,0.512987013,43.179,45.45584412,190.4810127,190.2911392,1
59,138.1864407,529.8305085,131.5,524.5,15,10,15.53614658,7.564930184,0.873444071,-17.61621918,96,63,-3,8.667244841,0.614583333,0.393333333,55.204,58.76955262,195.8983051,197.6949153,1
150,144.7266667,560.58,134.5,550.5,23,17,22.6607965,15.08433594,0.746257123,15.84553821,269,176,-5,13.81976598,0.557620818,0.383631714,93.379,98.91168825,192.7266667,192.88,1
57,141.8596491,740.2280702,134.5,736.5,15,8,16.16055877,6.402121193,0.918182715,-16.4323689,85,66,-2,8.519075892,0.670588235,0.475,39.904,42.04163056,193.6315789,197.6315789,1
253,149.2252964,899.0711462,138.5,876.5,22,41,37.50944102,16.90619203,0.892666232,-88.8040153,523,258,-4,17.94796938,0.48374761,0.280487805,142.521,151.6812409,172.7351779,171.4743083,1
123,147.1869919,629.1869919,139.5,621.5,14,18,19.75742076,9.76497223,0.86932364,-58.02605054,156,127,-3,12.51433035,0.788461538,0.488095238,55.452,58.52691193,191.495935,190.0081301,1
156,161.2692308,179.2692308,144.5,168.5,31,23,33.81714838,11.32860799,0.942219565,-32.36386768,315,164,-3,14.09345128,0.495238095,0.218793829,111.086,117.0538239,202.0384615,203.9230769,1
50,149.24,357.96,144.5,353.5,9,9,10.36381439,6.781653043,0.75618422,-32.15538343,61,50,1,7.978845608,0.819672131,0.617283951,30.071,31.21320344,162.58,179.5,1
133,163.5112782,540.4511278,145.5,515.5,38,49,69.93004381,10.29170288,0.989111003,-44.4710167,514,134,0,13.01310338,0.258754864,0.071428571,144.241,152.6101731,186.4586466,192.4210526,1
65,158.6307692,155.1692308,150.5,149.5,18,12,23.95851539,5.416618624,0.974107988,26.004754,113,67,-1,9.097283683,0.575221239,0.300925926,58.073,62.28427125,207.5846154,213.1076923,1
178,162.2191011,749.2696629,150.5,738.5,26,23,29.89104993,14.54406716,0.873641985,-41.52731325,361,184,-5,15.05445578,0.493074792,0.297658863,146.143,155.4386002,193.7303371,197.241573,1
69,156.6086957,463.3478261,152.5,456.5,8,14,14.04654237,7.056009861,0.864675569,81.63087447,85,69,1,9.373021316,0.811764706,0.616071429,42.451,45.45584412,206.3768116,207.2898551,1
72,163.4583333,696.9166667,152.5,685.5,19,19,21.54539067,18.18703832,0.536143832,61.41992883,219,75,-1,9.57461473,0.328767123,0.199445983,93.189,98.32590181,200.0277778,206.2083333,1
83,160.8313253,937.6746988,152.5,929.5,19,15,23.42564465,7.515342861,0.947141231,-26.26661548,139,89,0,10.28002345,0.597122302,0.29122807,65.302,69.01219331,187.9879518,184.7228916,1
55,159.2,283.5818182,154.5,276.5,10,14,13.62422196,9.17358603,0.739342838,-83.77447147,103,57,-1,8.368283872,0.533980583,0.392857143,50.688,54.28427125,205.7272727,211.6545455,1
86,163.1860465,511.255814,154.5,501.5,17,18,22.74733254,7.067548734,0.95050871,-37.35472097,136,90,-2,10.46415791,0.632352941,0.281045752,72.323,77.01219331,200.2674419,202.7790698,1
82,163.8414634,640.1829268,155.5,624.5,18,30,38.88862628,6.788726124,0.984645046,-60.30947744,211,84,-1,10.21790794,0.388625592,0.151851852,81.132,84.56854249,187.195122,188.3536585,1
1050,180.9857143,908.9628571,155.5,877.5,58,53,52.27617815,46.41172524,0.460194987,17.81650597,2225,1084,-13,36.56366396,0.471910112,0.341574496,303.045,320.9777054,176.1695238,167.8219048,1
54,174.2592593,630.9074074,165.5,621.5,15,22,26.62797534,4.176363626,0.987623834,-58.2042598,107,54,1,8.291859587,0.504672897,0.163636364,56.502,60.52691193,188.6666667,186,1
80,172.025,422.625,166.5,416.5,11,12,11.9122987,9.864269179,0.560618271,-38.62690775,97,82,-1,10.09253009,0.824742268,0.606060606,41.897,44.87005769,190.3,202.45,1
56,175.7857143,737.5892857,168.5,729.5,13,19,21.94552466,5.36374849,0.96967149,-60.79248059,103,58,0,8.444016491,0.54368932,0.226720648,50.308,53.11269837,194.5535714,197.6607143,1
61,178.6393443,373.2786885,171.5,367.5,15,14,18.95473056,6.493025402,0.939498014,-50.05416901,95,61,1,8.812923024,0.642105263,0.29047619,44.667,47.79898987,199.147541,205.1311475,1
488,198.0532787,477.0081967,178.5,452.5,36,46,52.04589266,25.54987379,0.871210025,-52.50543661,1080,497,-6,24.92671053,0.451851852,0.29468599,271.048,287.0782105,187.6762295,182.7090164,1
125,192.328,353.728,186.5,343.5,12,20,21.43023928,11.11514387,0.854976738,-82.66392479,190,132,-2,12.61566261,0.657894737,0.520833333,68.336,72.87005769,203.84,206.784,1
53,193.245283,138.8679245,188.5,134.5,10,9,10.51727412,9.166211641,0.490326684,-54.35718125,73,59,0,8.214724333,0.726027397,0.588888889,30.616,32.72792206,196.4150943,195.6981132,1
104,205.25,185.25,192.5,177.5,25,19,25.12211728,11.70173088,0.884893198,26.91287583,268,109,-1,11.50725478,0.388059701,0.218947368,102.237,108.4680374,207.4326923,210.8365385,1
62,202.1290323,375.7419355,198.5,367.5,8,15,14.47777009,7.819734585,0.841587952,-77.44458255,86,75,-3,8.884866447,0.720930233,0.516666667,36.811,38.627417,209.8064516,214.4193548,1
63,208.9206349,526.5079365,201.5,522.5,18,10,19.67162748,7.182753645,0.930955499,-15.12033649,115,63,1,8.956231982,0.547826087,0.35,55.915,59.11269837,195.4285714,193.6190476,1
53,207.8490566,205.5849057,202.5,200.5,10,9,11.4941335,7.348210931,0.768956594,34.83248262,68,53,1,8.214724333,0.779411765,0.588888889,34.073,36.14213562,201.1320755,201.8301887,1
316,229.1740506,382.7974684,209.5,366.5,35,36,45.83114934,19.68662133,0.903044621,-42.15990288,721,333,-10,20.05850683,0.438280166,0.250793651,196.79,208.3086579,200.5759494,205.6677215,1
177,220.5932203,156.7514124,210.5,144.5,18,25,24.27330992,14.71482621,0.795301384,-81.8853439,305,180,-2,15.01210843,0.580327869,0.393333333,111.31,116.9533188,195.920904,194.9435028,1
63,220.2222222,191.1746032,213.5,184.5,14,13,16.82185388,7.237558209,0.902711033,41.97137977,100,63,1,8.956231982,0.63,0.346153846,47.959,50.87005769,196.8412698,196.9365079,1
57,219.877193,209.7368421,214.5,198.5,11,22,25.2265918,6.123544586,0.97009097,-70.26340639,133,61,0,8.519075892,0.428571429,0.23553719,69.693,74.18376618,203.3859649,207.877193,1
197,242.3705584,429.2944162,231.5,417.5,25,23,26.45876341,18.64907955,0.709370647,-35.87012083,364,200,-2,15.83755632,0.541208791,0.342608696,126.758,134.3675324,201.284264,202.6040609,1
152,244.6710526,189.0526316,232.5,180.5,30,20,31.11534982,10.32573415,0.943330977,29.68520516,300,155,-2,13.91159268,0.506666667,0.253333333,91.857,97.254834,198.9342105,201.1644737,1
69,240.7246377,646.8405797,235.5,635.5,9,21,23.61186521,6.847552787,0.95702521,-85.21713747,133,69,1,9.373021316,0.518796992,0.365079365,59.562,63.11269837,186.5507246,190.7826087,1
74,243.2567568,354.5405405,237.5,347.5,11,15,17.56020099,10.25792019,0.811640443,65.98386643,140,77,0,9.70668462,0.528571429,0.448484848,58.065,61.69848481,202.1081081,205.8378378,1
98,257.4285714,324.6428571,245.5,317.5,25,14,25.62991152,12.68370384,0.868961921,20.8621884,238,100,-1,11.17038385,0.411764706,0.28,108.208,114.4680374,198.2755102,209.1836735,1
384,261.9947917,402.9505208,245.5,383.5,35,39,44.545407,26.27182477,0.807566673,-44.13287753,967,395,-8,22.11162557,0.397104447,0.281318681,247.8,262.6934342,201.4947917,204.6692708,1
72,256.4861111,625.5,247.5,615.5,19,19,26.96886166,7.227238065,0.963423212,-40.5309749,173,72,1,9.57461473,0.416184971,0.199445983,72.422,77.59797975,196.3472222,201.3611111,1
59,262.5084746,660.6271186,253.5,656.5,18,10,17.90215688,8.043594416,0.89337658,9.581809116,115,60,0,8.667244841,0.513043478,0.327777778,53.847,57.45584412,199.8135593,203.7288136,1
50,266.86,511.72,260.5,506.5,14,12,19.27906866,5.626382359,0.956467486,-35.78474227,79,51,0,7.978845608,0.632911392,0.297619048,41.657,43.79898987,201.26,205.94,1
88,266.1818182,646.625,260.5,639.5,12,13,14.89237334,11.04188115,0.671013245,-55.31631699,136,92,-3,10.58513486,0.647058824,0.564102564,59.851,64.28427125,197.7840909,201.8409091,1
51,266.2745098,447.745098,261.5,442.5,12,11,12.65658861,9.468046569,0.663616948,44.94004636,93,58,-3,8.058239062,0.548387097,0.386363636,58.082,61.35533906,204.1372549,214.7843137,1
78,266.2051282,342.7692308,262.5,333.5,10,22,23.3094817,8.83838839,0.925324705,-88.1369574,172,78,1,9.96557497,0.453488372,0.354545455,73.158,78.18376618,205.4871795,210.1153846,1
79,273.443038,149.4303797,264.5,144.5,17,12,20.85005294,9.998219402,0.877525656,-2.949473536,155,83,-3,10.02925341,0.509677419,0.387254902,70.495,74.52691193,204.443038,208.9367089,1
66,278.3939394,531,267.5,523.5,18,14,21.58377402,10.6183142,0.870618831,-28.44259263,160,68,-1,9.166995688,0.4125,0.261904762,74.738,79.01219331,189.0757576,194.7727273,1
50,288.62,846.52,283.5,835.5,9,18,18.03605224,7.111306927,0.918989117,-78.19818915,91,50,1,7.978845608,0.549450549,0.308641975,49.092,52.28427125,198.48,204.2,1
56,297.3392857,975.9107143,289.5,968.5,15,15,20.18243542,5.258544823,0.965460204,41.80278133,90,56,1,8.444016491,0.622222222,0.248888889,47.604,49.9411255,179.8571429,183.1607143,1
108,301.6759259,417.9444444,293.5,404.5,15,23,27.52384294,11.74911216,0.904312841,65.83325247,235,113,0,11.72646029,0.459574468,0.313043478,82.818,88.08326112,201.4537037,204.5462963,1
70,302.2428571,876,295.5,866.5,13,20,24.88453179,5.803711806,0.972422636,-61.55158104,123,71,0,9.440697439,0.569105691,0.269230769,61.803,65.69848481,191.5,195.3857143,1
96,311.75,439.6458333,305.5,427.5,13,24,29.55282385,9.829733354,0.943062454,-79.58663021,206,97,0,11.05581278,0.466019417,0.307692308,72.753,76.76955262,202.1875,205.6770833,1
61,317,126.1639344,308.5,111.5,15,26,31.2142591,6.476070606,0.978241053,63.67260165,143,63,-1,8.812923024,0.426573427,0.156410256,65.839,69.9411255,203.2786885,207.2459016,1
85,318.5764706,155.0352941,308.5,147.5,18,16,23.24728339,11.40275709,0.871442049,-24.92486518,188,87,0,10.4031419,0.45212766,0.295138889,91.345,96.56854249,206.4352941,211,1
129,319.9069767,584.2713178,310.5,572.5,19,26,31.84665672,12.14293758,0.924453851,-64.56746517,300,140,-6,12.81592374,0.43,0.261133603,90.973,95.98275606,170.3100775,168.0077519,1
61,320.704918,437.7868852,316.5,431.5,9,14,14.16931175,7.052986896,0.867311965,-75.08972208,80,61,1,8.812923024,0.7625,0.484126984,35.785,38.38477631,199.6885246,203.8032787,1
85,329.0235294,190.2470588,319.5,182.5,19,18,25.08545684,9.748658824,0.921398984,-46.35164409,187,88,-2,10.4031419,0.454545455,0.248538012,74.465,79.01219331,203.8823529,207.0823529,1
95,327.0842105,129.7157895,320.5,119.5,11,21,26.35988127,8.518498798,0.94634383,78.51863314,180,96,0,10.99807968,0.527777778,0.411255411,76.863,81.35533906,199.9684211,204.3684211,1
50,329.04,615.86,322.5,608.5,14,12,17.85142117,5.554658316,0.950357355,36.8679611,87,50,1,7.978845608,0.574712644,0.297619048,48.422,51.45584412,197.96,202.88,1
98,336.4795918,109.9591837,332.5,101.5,9,19,18.88622055,8.358372323,0.896736634,-83.18765905,130,98,1,11.17038385,0.753846154,0.573099415,56.361,60.04163056,196.3673469,198.9081633,1
53,339.0754717,901.0943396,333.5,892.5,12,16,19.83917099,5.419292192,0.961968267,-57.05475481,88,54,0,8.214724333,0.602272727,0.276041667,49.109,51.9411255,183.0566038,185.1698113,1
55,343.1454545,693.1454545,339.5,684.5,7,16,16.7221334,5.162441803,0.95115326,-75.872502,72,58,-2,8.368283872,0.763888889,0.491071429,40.185,42.627417,179.1818182,183.6181818,1
258,356.2829457,14.34496124,340.5,0.5,30,34,47.7679553,12.59993938,0.96458454,53.80238677,498,271,-10,18.12445317,0.518072289,0.252941176,146.73,154.9533188,198.755814,199.9767442,1
81,348.4074074,147.5432099,340.5,140.5,16,20,20.39690829,14.18733822,0.718464943,76.96305582,195,82,0,10.1554125,0.415384615,0.253125,77.417,81.9411255,204.8395062,209.3580247,1
92,357.1413043,467.0869565,344.5,455.5,20,27,24.52858225,17.53657286,0.699181296,-83.37295038,295,93,0,10.82303276,0.311864407,0.17037037,98.043,104.0832611,205.0217391,209.826087,1
89,358.258427,135.1011236,351.5,124.5,13,19,20.94638652,8.149461814,0.921211193,-59.38833376,140,93,-3,10.64510777,0.635714286,0.360323887,48.405,51.79898987,202.6966292,204.4831461,1
50,358.26,187.58,351.5,182.5,13,11,16.76457246,5.36206834,0.947469808,41.08396789,76,51,0,7.978845608,0.657894737,0.34965035,38.779,41.21320344,200,204.84,1
64,365.421875,404.28125,359.5,394.5,9,18,21.65859913,7.497230778,0.938177364,-89.53488708,121,64,1,9.027033337,0.52892562,0.395061728,58.272,61.9411255,202.890625,206.59375,1
176,377.4602273,136.3295455,366.5,125.5,23,25,30.3057962,13.53476053,0.894730564,51.39030971,348,205,-6,14.96964127,0.505747126,0.306086957,117.479,124.1248917,200.4659091,206.75,1
109,378.5137615,8.440366972,372.5,0.5,14,16,15.9396272,11.43883519,0.696419365,59.13646756,147,114,-4,11.78062436,0.741496599,0.486607143,53.781,57.69848481,184.4678899,184.3944954,1
89,393.4157303,421.505618,387.5,412.5,13,18,21.23906969,6.985898156,0.944358718,-58.25203393,127,90,0,10.64510777,0.700787402,0.38034188,51.143,54.28427125,196.5393258,200.6516854,1
80,390.7625,543.675,387.5,527.5,7,26,25.19203721,5.10249232,0.979273193,-78.59557126,107,80,1,10.09253009,0.747663551,0.43956044,53.309,56.14213562,168.65,176.275,1
225,395.5155556,925.5333333,388.5,902.5,16,40,44.00653265,8.535877983,0.981007772,-73.12550128,341,236,-2,16.92568751,0.659824047,0.3515625,96.604,101.8406204,197.3688889,199.4933333,1
84,403.952381,7.369047619,393.5,0.5,19,13,18.38558686,11.43688749,0.782971766,25.64928914,153,91,-2,10.34176589,0.549019608,0.340080972,63.342,67.01219331,190.4285714,192.6904762,1
61,409.6721311,948.0983607,400.5,942.5,16,11,16.50278485,8.205805263,0.867614408,-18.38832081,109,64,0,8.812923024,0.559633028,0.346590909,52.615,55.45584412,201.7540984,203.5901639,1
59,413.9152542,681.1186441,408.5,675.5,10,15,14.25651401,7.813094429,0.836454217,-74.30119507,89,59,1,8.667244841,0.662921348,0.393333333,48.439,51.11269837,204.559322,207.1864407,1
77,415.9480519,91.36363636,412.5,78.5,8,26,28.85689462,5.295956905,0.983015073,-84.07732399,143,78,0,9.901487007,0.538461538,0.370192308,67.038,71.11269837,199.8831169,200.7402597,1
174,426,541.2126437,414.5,528.5,26,25,30.29501856,13.08218429,0.901956811,-32.64266975,364,196,-4,14.88434348,0.478021978,0.267692308,106.644,112.9116882,201.2011494,204.091954,1
